date,open,high,low,close,volume
2015-06-12,431.25,432.36,428.26,429.92,2054385
2015-06-15,427.66,428.05,422.64,423.67,2050987
2015-06-16,424.15,427.97,422.67,427.26,2297469
2015-06-17,428.36,431.35,424.75,427.81,2185869
2015-06-18,430.3,439.73,429.4,439.39,3378360
2015-06-19,440.26,444.99,433.24,434.92,4495087
2015-06-22,437.0,439.24,434.18,436.29,1823572
2015-06-23,435.59,447.04,433.69,445.99,3245049
2015-06-24,444.97,446.47,440.23,440.84,2620827
2015-06-25,438.07,443.47,436.39,440.1,2237458
2015-06-26,441.76,443.49,435.06,438.1,2624479
2015-06-29,434.98,437.0,429.0,429.86,2753193
2015-06-30,434.2,435.57,430.46,434.09,2596873
2015-07-01,439.35,440.0,435.58,437.39,1987076
2015-07-02,437.0,438.2,433.48,437.71,1343397
2015-07-06,435.23,439.73,433.52,436.04,1903161
2015-07-07,435.68,437.73,425.57,436.72,3454248
2015-07-08,434.35,435.99,428.83,429.7,2383130
2015-07-09,434.9,438.72,434.15,434.39,2271395
2015-07-10,440.49,444.72,439.0,443.51,2400981
2015-07-13,448.29,457.87,447.54,455.57,3956802
2015-07-14,462.32,469.6,458.16,465.57,4736215
2015-07-15,463.04,464.7,460.2,461.19,2987399
2015-07-16,465.5,475.88,464.8,475.48,4095581
2015-07-17,477.7,485.42,477.25,483.01,4932176
2015-07-20,492.57,493.2,485.4,488.1,4752491
2015-07-21,487.9,488.88,482.55,488.0,3181831
2015-07-22,485.99,492.5,484.9,488.27,3114898
2015-07-23,491.66,491.66,475.7,482.18,9374431
2015-07-24,578.99,580.57,529.35,529.42,21909381
2015-07-27,527.75,544.95,526.6,531.41,7490960
2015-07-28,536.0,536.39,523.12,526.03,5273092
2015-07-29,530.92,532.97,525.02,529.0,3752634
2015-07-30,527.65,539.2,524.29,536.76,3743065
2015-07-31,539.09,542.84,534.52,536.15,3025598
2015-08-03,537.45,540.44,529.36,535.03,3014236
2015-08-04,529.69,536.95,529.16,531.9,2934590
2015-08-05,538.8,539.14,534.12,537.01,2889350
2015-08-06,539.3,542.74,527.52,529.46,3820453
2015-08-07,529.16,529.46,518.21,522.62,3969215
2015-08-10,528.52,532.28,523.0,524.0,2615926
2015-08-11,523.65,528.98,522.0,527.46,2676600
2015-08-12,523.75,527.5,513.06,525.91,4014684
2015-08-13,527.37,534.66,525.48,529.66,2895238
2015-08-14,528.25,534.11,528.25,531.52,1994799
2015-08-17,531.29,538.74,527.12,535.22,2581680
2015-08-18,535.04,539.49,533.0,535.02,2071342
2015-08-19,533.74,537.25,529.0,532.92,2324040
2015-08-20,530.39,533.25,515.77,515.78,4374857
2015-08-21,507.36,512.33,494.47,494.47,6636405
2015-08-24,463.58,489.76,451.0,463.37,10063882
2015-08-25,487.49,489.44,466.25,466.37,5643973
2015-08-26,484.02,503.72,478.76,500.77,6323581
2015-08-27,513.71,522.69,507.26,518.37,6114506
2015-08-28,517.5,521.5,513.04,518.01,2746708
2015-08-31,516.44,519.41,509.07,512.89,3002293
2015-09-01,499.14,510.0,493.43,496.54,3864514
2015-09-02,505.09,510.86,497.72,510.55,3707116
2015-09-03,514.5,515.84,502.57,504.72,3149694
2015-09-04,497.65,502.85,495.64,499.0,2692510
2015-09-08,508.69,518.35,508.51,517.54,3810653
2015-09-09,524.0,529.95,515.06,516.89,4370657
2015-09-10,515.15,526.13,514.78,522.24,2562832
2015-09-11,521.07,529.44,520.6,529.44,3227862
2015-09-14,529.44,532.45,518.58,521.38,3130241
2015-09-15,523.25,527.92,517.2,522.37,2865933
2015-09-16,521.98,528.3,518.52,527.39,2248046
2015-09-17,526.98,546.97,526.57,538.87,4124870
2015-09-18,534.62,546.24,531.35,540.26,6160075
2015-09-21,544.33,549.78,539.59,548.39,3265264
2015-09-22,539.71,543.55,532.66,538.4,3841748
2015-09-23,538.3,541.21,534.0,536.07,2237571
2015-09-24,530.55,534.56,522.87,533.75,3500964
2015-09-25,542.57,542.8,521.4,524.25,4030998
2015-09-28,520.02,520.28,494.33,504.06,5434532
2015-09-29,506.0,511.48,490.5,496.07,4457532
2015-09-30,505.44,512.8,501.67,511.89,4004681
2015-10-01,511.0,520.8,506.0,520.72,3768483
2015-10-02,512.99,532.6,508.1,532.54,4597795
2015-10-05,536.99,545.91,536.0,543.68,3391359
2015-10-06,545.5,551.5,533.33,537.48,4502815
2015-10-07,541.79,542.0,529.0,541.94,3812087
2015-10-08,536.71,539.39,519.89,533.16,4676440
2015-10-09,534.48,541.79,530.27,539.8,3537364
2015-10-12,539.96,550.82,539.8,550.19,2776103
2015-10-13,546.26,553.2,543.1,548.9,2938044
2015-10-14,551.34,552.25,539.68,544.83,3582060
2015-10-15,547.75,563.0,547.0,562.44,4937034
2015-10-16,565.27,570.94,560.31,570.76,4315792
2015-10-19,570.76,579.0,567.38,573.15,4375420
2015-10-20,572.0,573.0,555.28,560.88,4346209
2015-10-21,563.87,565.25,552.52,555.77,3361655
2015-10-22,562.7,569.15,556.67,563.91,7779372
2015-10-23,617.68,619.45,595.36,599.03,10692667
2015-10-26,602.3,609.85,596.29,608.61,4269715
2015-10-27,608.6,614.71,605.53,611.01,3787136
2015-10-28,612.3,617.23,609.5,617.1,3926200
2015-10-29,617.7,627.54,615.39,626.55,3896026
2015-10-30,626.01,630.72,625.28,625.9,3874363
2015-11-02,627.13,628.63,620.41,628.35,2816479
2015-11-03,629.53,629.89,622.0,625.31,3246910
2015-11-04,627.76,645.93,627.35,640.95,4840501
2015-11-05,647.1,657.0,643.09,655.65,4723825
2015-11-06,655.0,662.26,652.0,659.37,4092165
2015-11-09,658.65,661.96,647.85,655.49,4048823
2015-11-10,653.0,660.0,647.26,659.68,3489483
2015-11-11,663.25,675.96,663.25,673.25,5387309
2015-11-12,673.0,675.64,664.22,665.6,4284678
2015-11-13,663.57,667.0,640.45,642.35,6261076
2015-11-16,640.92,649.99,622.29,647.81,7435934
2015-11-17,650.65,653.25,641.0,643.3,4320177
2015-11-18,646.51,664.88,646.37,663.54,4469769
2015-11-19,664.99,672.86,659.0,661.27,4705237
2015-11-20,663.95,668.87,657.57,668.45,3896135
2015-11-23,671.5,682.77,668.45,678.99,4385057
2015-11-24,674.14,675.8,661.21,671.15,4543417
2015-11-25,675.0,679.7,671.24,675.34,2697889
2015-11-27,680.8,680.99,672.1,673.26,1966801
2015-11-30,675.9,681.29,664.6,664.8,5693172
2015-12-01,673.75,681.0,667.86,679.06,4751152
2015-12-02,681.0,684.82,674.25,676.01,4273526
2015-12-03,679.44,682.79,661.48,666.25,5064736
2015-12-04,666.0,674.78,661.4,672.64,4534796
2015-12-07,674.74,675.46,660.5,669.83,3732814
2015-12-08,663.13,679.99,659.79,677.33,3651908
2015-12-09,678.0,679.0,655.68,664.79,5158172
2015-12-10,665.59,668.53,659.56,662.32,3455472
2015-12-11,651.23,657.88,639.62,640.15,5474420
2015-12-14,641.75,658.58,635.27,657.91,4329653
2015-12-15,665.03,671.5,657.35,658.64,4753415
2015-12-16,663.56,677.35,659.32,675.77,3964470
2015-12-17,680.0,682.5,670.65,670.65,3681645
2015-12-18,668.65,676.84,664.13,664.14,6841304
2015-12-21,668.5,669.9,658.93,664.51,3250900
2015-12-22,666.83,668.49,659.26,663.15,2667795
2015-12-23,666.5,666.6,656.63,663.7,2722922
2015-12-24,663.35,664.68,660.6,662.79,1092970
2015-12-28,665.56,675.5,665.5,675.2,3783555
2015-12-29,677.98,696.44,677.89,693.97,5734996
2015-12-30,691.89,695.49,686.38,689.07,3519003
2015-12-31,686.08,687.75,675.89,675.89,3749560
2016-01-04,656.29,657.72,627.51,636.99,9280761
2016-01-05,646.86,646.91,627.65,633.79,5822603
2016-01-06,622.0,639.79,620.31,632.65,5329197
2016-01-07,621.8,630.0,605.21,607.94,7074915
2016-01-08,619.66,624.14,606.0,607.05,5512915
2016-01-11,612.48,619.85,598.57,617.74,4891551
2016-01-12,625.25,625.99,612.24,617.89,4724100
2016-01-13,620.88,620.88,579.16,581.81,7599968
2016-01-14,580.25,602.25,569.88,593.0,7203038
2016-01-15,572.24,584.62,565.3,570.18,7754464
2016-01-19,577.09,584.0,566.45,574.48,4782763
2016-01-20,564.36,578.45,547.18,571.77,7944703
2016-01-21,573.58,588.81,568.22,575.02,4932633
2016-01-22,588.73,600.1,584.11,596.38,5101123
2016-01-25,597.99,608.5,594.56,596.53,4376653
2016-01-26,603.45,604.5,590.38,601.25,3743213
2016-01-27,601.99,603.39,578.78,583.35,5029472
2016-01-28,608.37,638.06,597.55,635.35,12615917
2016-01-29,571.98,593.0,570.0,587.0,14622317
2016-02-01,578.15,581.8,570.31,574.81,6313793
2016-02-02,570.0,571.56,550.09,552.1,6281425
2016-02-03,553.5,556.0,521.9,531.07,10037222
2016-02-04,525.0,538.99,519.22,536.26,6176558
2016-02-05,529.28,529.45,499.19,502.13,9639606
2016-02-08,486.47,493.5,475.21,488.1,9808766
