date,open,high,low,close,volume
2015-05-08,79.1,79.23,78.03,78.51,19943595
2015-05-11,78.48,79.03,77.93,78.01,18874054
2015-05-12,77.87,77.89,76.79,77.46,21285310
2015-05-13,77.72,78.53,77.65,78.44,21512309
2015-05-14,78.94,81.84,78.67,81.37,49437996
2015-05-15,81.41,81.52,80.18,80.42,27069884
2015-05-18,80.33,81.38,80.23,80.88,21613674
2015-05-19,81.25,81.69,80.55,80.63,17955389
2015-05-20,80.47,81.1,79.46,80.55,23056899
2015-05-21,80.19,80.92,80.08,80.48,13402749
2015-05-22,80.35,81.31,80.25,80.54,19567937
2015-05-26,80.43,80.6,79.08,79.34,16321339
2015-05-27,79.6,80.66,79.43,80.55,14160865
2015-05-28,80.25,81.07,80.0,80.14,11982008
2015-05-29,79.95,80.07,78.88,79.19,16134580
2015-06-01,79.3,80.38,78.66,80.29,18119012
2015-06-02,79.76,81.35,79.56,80.44,18923300
2015-06-03,81.35,82.53,81.25,82.44,31774993
2015-06-04,82.14,82.95,81.51,82.05,20863877
2015-06-05,81.87,82.46,81.51,82.14,16143093
2015-06-08,81.82,82.0,80.13,80.67,16915471
2015-06-09,80.6,81.19,79.32,80.67,16497538
2015-06-10,80.83,82.6,80.81,82.16,21531208
2015-06-11,82.31,82.9,81.36,81.83,18656811
2015-06-12,81.37,82.09,81.2,81.53,11417882
2015-06-15,80.55,80.93,80.07,80.71,18805087
2015-06-16,80.82,81.51,80.45,81.06,13693666
2015-06-17,81.76,82.22,81.34,81.79,18350287
2015-06-18,81.64,83.19,81.57,82.9,26782573
2015-06-19,82.83,82.98,82.12,82.51,23353194
2015-06-22,83.41,84.97,83.31,84.74,29383079
2015-06-23,84.96,87.97,84.76,87.88,50667853
2015-06-24,87.66,89.25,87.45,88.86,41370227
2015-06-25,89.26,89.4,87.84,87.98,27301967
2015-06-26,88.12,88.34,86.83,88.01,38214647
2015-06-29,86.61,87.5,85.73,85.8,35957872
2015-06-30,86.6,86.7,85.57,85.76,23233183
2015-07-01,86.77,87.95,86.49,86.91,25260045
2015-07-02,87.4,87.44,86.34,87.28,16908781
2015-07-06,86.49,88.18,86.39,87.55,24635915
2015-07-07,87.8,87.85,85.23,87.22,33059921
2015-07-08,86.29,86.75,85.44,85.65,24399340
2015-07-09,86.73,87.6,85.65,85.88,23307402
2015-07-10,87.35,88.22,86.77,87.95,23245873
2015-07-13,88.66,90.22,88.42,90.1,29976670
2015-07-14,90.46,90.8,89.65,89.68,26627849
2015-07-15,90.0,90.99,89.42,89.76,30886601
2015-07-16,90.28,90.86,89.77,90.85,21804086
2015-07-17,92.55,95.39,92.54,94.97,54001635
2015-07-20,95.85,98.6,95.36,97.91,54860541
2015-07-21,98.95,99.24,97.14,98.39,39453332
2015-07-22,96.74,97.58,95.92,97.04,28299518
2015-07-23,96.96,97.45,94.81,95.44,29418833
2015-07-24,97.35,97.76,95.88,96.95,33444930
2015-07-27,96.58,96.61,93.83,94.17,38585381
2015-07-28,94.84,95.56,93.31,95.29,35235993
2015-07-29,96.32,97.28,94.74,96.99,64648320
2015-07-30,94.91,95.81,91.8,95.21,86211323
2015-07-31,94.95,96.33,93.95,94.01,46509045
2015-08-03,93.53,95.08,92.8,94.14,29343117
2015-08-04,93.79,94.73,93.33,94.06,20136036
2015-08-05,95.25,97.09,95.18,96.44,29813174
2015-08-06,97.18,98.74,94.42,95.12,42271318
2015-08-07,95.38,95.4,93.61,94.3,23199145
2015-08-10,95.68,95.9,93.63,94.15,21624153
2015-08-11,93.73,94.76,92.9,93.62,22491031
2015-08-12,92.7,94.44,91.19,94.19,27120375
2015-08-13,94.05,94.73,93.35,93.43,17451768
2015-08-14,93.54,94.72,93.21,94.42,15929656
2015-08-17,94.42,94.46,93.39,93.93,18313531
2015-08-18,94.08,95.85,94.04,95.17,22278848
2015-08-19,94.63,96.1,94.16,95.31,23251271
2015-08-20,93.54,94.77,90.46,90.56,44219624
2015-08-21,87.52,89.18,85.61,86.06,62258046
2015-08-24,77.03,87.14,72.0,82.09,81647863
2015-08-25,86.95,87.67,83.0,83.0,51447569
2015-08-26,85.95,87.46,83.26,87.19,44492025
2015-08-27,89.1,90.06,87.19,89.73,42431375
2015-08-28,89.88,91.48,89.79,91.01,33215885
2015-08-31,90.6,91.05,88.89,89.43,32850666
2015-09-01,86.85,89.39,86.5,87.23,36097370
2015-09-02,88.81,89.89,87.63,89.89,27190527
2015-09-03,89.76,89.82,87.73,88.15,27048198
2015-09-04,87.2,88.39,86.7,88.26,27328667
2015-09-08,89.69,90.24,88.83,89.53,27012543
2015-09-09,90.78,91.98,90.17,90.44,32551123
2015-09-10,90.07,92.06,89.63,91.98,26333820
2015-09-11,91.68,92.08,91.13,92.05,21185049
2015-09-14,92.31,92.62,91.6,92.31,20127871
2015-09-15,92.37,93.25,91.79,92.9,18859351
2015-09-16,92.9,93.6,92.63,93.45,16256252
2015-09-17,93.37,95.51,92.9,94.34,27679870
2015-09-18,93.2,95.19,93.05,94.4,62299984
2015-09-21,94.62,96.49,94.52,95.55,28657457
2015-09-22,93.77,94.68,91.92,92.96,36888893
2015-09-23,93.4,94.32,92.8,93.97,21701427
2015-09-24,93.06,94.76,92.24,94.41,29105964
2015-09-25,95.79,95.85,92.06,92.77,28961622
2015-09-28,92.08,92.29,88.18,89.21,41199870
2015-09-29,89.1,90.06,85.72,86.67,42281838
2015-09-30,88.44,90.02,88.01,89.9,36169146
2015-10-01,90.05,90.95,88.36,90.95,29283652
2015-10-02,88.9,92.2,88.37,92.07,37881652
2015-10-05,92.94,94.27,92.66,94.01,27292517
2015-10-06,94.08,94.17,92.34,92.8,22172764
2015-10-07,93.11,93.66,91.37,92.4,24129277
2015-10-08,92.75,93.22,90.47,92.47,27290523
2015-10-09,92.9,93.74,92.24,93.24,20012911
2015-10-12,93.32,94.6,92.67,94.26,18449562
2015-10-13,93.66,95.37,93.55,94.12,19480347
2015-10-14,94.08,95.2,93.61,94.07,19253351
2015-10-15,94.99,96.3,94.9,95.96,27557516
2015-10-16,96.18,97.59,95.35,97.54,25412856
2015-10-19,97.18,98.57,96.92,98.47,23729924
2015-10-20,98.73,99.59,96.56,97.0,30881777
2015-10-21,97.37,98.18,96.47,97.11,22003730
2015-10-22,97.79,99.73,97.55,99.67,26392075
2015-10-23,101.91,102.85,100.16,102.19,42809661
2015-10-26,103.58,103.81,101.55,103.77,25961212
2015-10-27,102.94,104.1,102.4,103.7,23795472
2015-10-28,103.9,104.48,102.92,104.2,24081515
2015-10-29,103.96,105.12,103.52,104.88,20316691
2015-10-30,104.4,104.72,101.65,101.97,33487104
2015-11-02,101.72,103.47,101.18,103.31,24003944
2015-11-03,103.22,103.65,102.4,102.58,21242341
2015-11-04,103.19,104.14,102.48,103.94,43469308
2015-11-05,108.8,110.65,107.95,108.76,63232861
2015-11-06,108.04,108.74,105.91,107.1,35084342
2015-11-09,107.0,108.25,105.86,106.49,26383540
2015-11-10,106.17,108.15,105.24,107.91,25031681
2015-11-11,108.27,109.87,107.11,109.01,25057099
2015-11-12,108.48,109.39,108.0,108.02,20924674
2015-11-13,107.71,108.25,103.83,103.95,30278403
2015-11-16,102.06,104.17,100.47,104.04,49309167
2015-11-17,104.62,106.2,104.14,105.13,26807230
2015-11-18,105.8,107.88,105.39,107.77,23836526
2015-11-19,107.36,107.73,105.95,106.26,25520599
2015-11-20,106.84,107.87,106.62,107.32,22129648
2015-11-23,107.19,107.47,106.08,106.95,19897220
2015-11-24,106.0,106.49,104.39,105.74,23577293
2015-11-25,106.33,106.6,105.1,105.41,15150785
2015-11-27,105.78,105.96,104.86,105.45,5913066
2015-11-30,105.84,106.1,103.75,104.24,20383179
2015-12-01,104.83,107.15,104.5,107.12,22781868
2015-12-02,107.0,107.92,105.79,106.07,24429063
2015-12-03,103.95,106.85,103.35,104.38,23236485
2015-12-04,104.75,107.73,104.11,106.18,21224721
2015-12-07,106.48,106.83,104.66,105.61,15474890
2015-12-08,104.0,106.91,103.95,106.49,20401791
2015-12-09,106.18,106.44,103.55,104.6,23517268
2015-12-10,105.05,106.4,104.41,105.42,17454312
2015-12-11,104.15,104.34,101.91,102.12,26427727
2015-12-14,102.28,104.74,101.46,104.66,24648093
2015-12-15,105.3,105.8,104.28,104.55,21764331
2015-12-16,105.37,107.09,104.19,106.79,22680547
2015-12-17,107.49,107.75,106.13,106.22,21675686
2015-12-18,106.08,106.59,103.97,104.04,35994199
2015-12-21,104.91,105.15,103.6,104.77,16138786
2015-12-22,105.22,105.66,104.81,105.51,14597122
2015-12-23,105.89,106.11,103.86,104.63,19599673
2015-12-24,104.74,105.32,104.5,105.02,6512134
2015-12-28,105.02,105.98,104.53,105.93,13069733
2015-12-29,106.42,107.74,106.25,107.26,17179901
2015-12-30,107.0,107.25,106.06,106.22,13115007
2015-12-31,106.0,106.17,104.62,104.66,18391064
2016-01-04,101.95,102.24,99.75,102.22,37717312
2016-01-05,102.89,103.71,101.66,102.73,23258238
2016-01-06,101.13,103.77,100.9,102.97,25096183
2016-01-07,100.5,101.43,97.3,97.92,45172906
2016-01-08,99.88,100.5,97.03,97.33,35402298
2016-01-11,97.91,98.6,95.39,97.51,29932385
2016-01-12,99.0,99.96,97.55,99.37,28395390
2016-01-13,100.58,100.58,95.21,95.44,33091576
2016-01-14,95.85,98.87,92.45,98.37,48488509
2016-01-15,93.98,96.38,93.54,94.97,45935550
2016-01-19,96.53,97.42,93.92,95.26,30620565
2016-01-20,92.83,95.0,89.37,94.35,58982367
2016-01-21,94.91,95.99,92.62,94.16,30468830
2016-01-22,96.41,98.07,95.49,97.94,30331442
2016-01-25,98.72,99.48,96.93,97.01,32319141
2016-01-26,97.76,97.88,95.66,97.34,26637412
2016-01-27,97.79,97.85,94.23,94.45,48311872
2016-01-28,107.2,110.34,104.81,109.11,107084072
2016-01-29,108.99,112.84,108.84,112.21,62357459
2016-02-01,112.27,115.72,112.01,115.09,45840867
2016-02-02,114.8,117.59,113.2,114.61,59644925
2016-02-03,115.27,115.34,109.75,112.69,56848084
2016-02-04,111.8,111.94,109.25,110.49,38648485
2016-02-05,109.51,109.58,103.18,104.07,76522716
2016-02-08,100.41,102.68,97.46,99.75,71016537
