date,open,high,low,close,volume
2015-11-11,90.68,91.47,90.25,91.21,2361580
2015-11-12,91.08,91.88,90.74,90.84,2458777
2015-11-13,90.95,90.95,88.8,89.02,1831380
2015-11-16,89.66,89.8,88.0,89.76,2198456
2015-11-17,89.96,91.29,89.87,90.29,1736480
2015-11-18,90.31,91.39,89.47,91.27,1453597
2015-11-19,91.52,92.13,91.28,91.76,2414445
2015-11-20,92.33,92.5,91.22,91.81,2134505
2015-11-23,91.82,92.37,91.27,91.96,1570368
2015-11-24,91.14,92.22,90.09,92.0,2046161
2015-11-25,92.3,92.5,91.7,91.77,1117751
2015-11-27,91.86,92.57,91.77,92.17,632970
2015-11-30,92.41,92.66,91.13,91.46,2380229
2015-12-01,92.01,92.58,91.1,92.55,1545116
2015-12-02,92.52,92.85,91.68,92.02,1904456
2015-12-03,91.97,92.76,89.72,89.91,2425554
2015-12-04,90.13,92.82,90.13,92.58,2980839
2015-12-07,92.56,92.88,89.22,89.6,3958684
2015-12-08,89.22,92.09,88.96,91.72,3372856
2015-12-09,91.04,91.79,88.95,89.56,3333572
2015-12-10,90.41,90.43,88.51,88.96,4751879
2015-12-11,92.51,93.65,90.12,91.42,8315042
2015-12-14,91.71,93.31,91.02,93.26,3784050
2015-12-15,93.98,95.79,93.72,94.02,4099757
2015-12-16,94.41,95.66,93.61,95.56,2613859
2015-12-17,95.7,96.42,94.19,94.2,3069671
2015-12-18,93.73,93.92,91.3,91.31,5314241
2015-12-21,92.16,92.69,90.81,91.62,2663575
2015-12-22,91.94,93.95,91.63,93.82,1873594
2015-12-23,94.42,94.99,93.53,94.7,1526504
2015-12-24,94.45,95.19,94.03,94.3,602505
2015-12-28,93.79,94.3,93.23,94.2,1027064
2015-12-29,94.6,95.9,94.6,95.33,1124878
2015-12-30,95.19,96.02,95.0,95.28,1153823
2015-12-31,95.07,95.21,93.88,93.94,1453954
2016-01-04,91.77,92.0,90.54,91.97,2966912
2016-01-05,92.01,92.85,91.41,92.34,1821298
2016-01-06,91.1,91.5,90.24,91.02,1673989
2016-01-07,89.4,91.4,88.71,89.11,2717802
2016-01-08,89.68,89.99,87.63,87.85,2263449
2016-01-11,88.07,89.8,87.84,89.38,2362163
2016-01-12,89.89,91.03,88.41,89.82,2370481
2016-01-13,90.59,91.44,87.99,88.3,3368108
2016-01-14,88.92,90.3,87.32,89.8,4052473
2016-01-15,86.84,89.35,86.82,89.17,3921494
2016-01-19,90.29,91.4,88.37,89.18,3673073
2016-01-20,87.69,88.76,84.67,87.94,3666116
2016-01-21,88.64,89.93,87.14,88.0,4298740
2016-01-22,89.55,89.93,88.48,89.63,5390102
2016-01-25,88.39,89.26,86.63,86.77,3935556
2016-01-26,87.26,87.58,85.47,86.89,2745685
2016-01-27,87.27,87.83,84.51,84.85,3041851
2016-01-28,85.54,85.74,82.7,84.52,5315530
2016-01-29,85.55,89.13,85.12,89.13,4652542
2016-02-01,88.16,90.24,87.9,89.61,2873859
2016-02-02,88.71,89.02,87.64,87.95,3060785
2016-02-03,88.91,89.25,86.67,87.99,3185670
2016-02-04,87.82,87.97,85.78,86.36,3407163
2016-02-05,85.5,85.5,77.83,79.2,10604630
2016-02-08,77.4,78.33,71.27,74.94,12905745
